1.6971E+12,acc,0.00175476,-0.00689697,-0.998276
1.6971E+12,acc,0.00134277,-0.00656128,-0.995071
1.6971E+12,acc,0.00270081,-0.00624084,-0.996002
1.6971E+12,acc,0.00344849,-0.00802612,-0.996033
1.6971E+12,acc,0.00389099,-0.00749207,-0.994156
1.6971E+12,acc,0.00382996,-0.00697327,-0.996109
1.6971E+12,acc,0.00354004,-0.0078125,-0.995316
1.6971E+12,acc,0.00236511,-0.00650024,-0.995895
1.6971E+12,acc,0.00257874,-0.00665283,-0.994247
1.6971E+12,acc,0.00256348,-0.00735474,-0.996414
1.6971E+12,acc,0.00389099,-0.00764465,-0.994781
1.6971E+12,acc,0.0020752,-0.00701904,-0.995148
1.6971E+12,acc,0.00291443,-0.00556946,-0.995773
1.6971E+12,acc,0.000106812,-0.00697327,-0.997116
1.6971E+12,acc,0.00550842,-0.00656128,-0.994415
1.6971E+12,acc,0.00550842,-0.00656128,-0.994415
1.6971E+12,acc,0.00161743,-0.00683594,-0.996918
1.6971E+12,acc,0.00332642,-0.00761414,-0.995453
1.6971E+12,acc,0.00413513,-0.00596619,-0.99469
1.6971E+12,acc,0.00231934,-0.00708008,-0.996002
1.6971E+12,acc,0.00306702,-0.00700378,-0.993912
1.6971E+12,acc,0.00402832,-0.00704956,-0.994797
1.6971E+12,acc,0.00466919,-0.00750732,-0.994843
1.6971E+12,acc,0.00442505,-0.00665283,-0.995636
1.6971E+12,acc,0.00382996,-0.00669861,-0.995865
1.6971E+12,acc,0.00318909,-0.00682068,-0.996506
1.6971E+12,acc,7.63E-05,-0.00636292,-0.996109
1.6971E+12,acc,0.0018158,-0.00622559,-0.99556
1.6971E+12,acc,0.00216675,-0.0075531,-0.996826
1.6971E+12,acc,0.00239563,-0.00756836,-0.995422
1.6971E+12,acc,0.00224304,-0.00674438,-0.996002
1.6971E+12,acc,0.00192261,-0.00772095,-0.99585
1.6971E+12,acc,0.000915527,-0.00717163,-0.994385
1.6971E+12,acc,0.0015564,-0.00796509,-0.995071
1.6971E+12,acc,0.0040741,-0.00727844,-0.997025
1.6971E+12,acc,0.00297546,-0.00700378,-0.995132
1.6971E+12,acc,0.003479,-0.00730896,-0.995667
1.6971E+12,acc,0.00294495,-0.00709534,-0.996155
1.6971E+12,acc,0.00312805,-0.00544739,-0.995483
1.6971E+12,acc,0.00270081,-0.00888062,-0.997437
1.6971E+12,acc,0.00279236,-0.00639343,-0.996201
1.6971E+12,acc,0.00291443,-0.00610352,-0.994934
1.6971E+12,acc,0.00177002,-0.00727844,-0.996567
1.6971E+12,acc,0.00259399,-0.00637817,-0.995697
1.6971E+12,acc,0.00286865,-0.00811768,-0.995605
1.6971E+12,acc,0.00379944,-0.00787354,-0.994888
1.6971E+12,acc,0.00250244,-0.00741577,-0.995087
1.6971E+12,acc,0.0025177,-0.00697327,-0.995987
1.6971E+12,acc,0.00279236,-0.00752258,-0.996048
1.6971E+12,acc,0.00428772,-0.0057373,-0.994736
1.6971E+12,acc,0.00317383,-0.00570679,-0.994675
1.6971E+12,acc,0.00341797,-0.00611877,-0.995987
1.6971E+12,acc,0.00315857,-0.0059967,-0.994644
1.6971E+12,acc,0.00361633,-0.00753784,-0.995819
1.6971E+12,acc,0.00210571,-0.00695801,-0.996048
1.6971E+12,acc,0.00279236,-0.00564575,-0.994934
1.6971E+12,acc,0.00332642,-0.00712585,-0.99678
1.6971E+12,acc,0.00325012,-0.00784302,-0.996124
1.6971E+12,acc,0.0042572,-0.0052948,-0.994522
1.6971E+12,acc,0.00302124,-0.00653076,-0.996109
1.6971E+12,acc,0.00224304,-0.00621033,-0.995956
1.6971E+12,acc,0.00088501,-0.0070343,-0.994583
1.6971E+12,acc,0.00337219,-0.00657654,-0.996063
1.6971E+12,acc,0.00384521,-0.00627136,-0.994583
1.6971E+12,acc,0.00268555,-0.00688171,-0.996246
1.6971E+12,acc,0.0032959,-0.00811768,-0.995575
1.6971E+12,acc,0.00305176,-0.00849915,-0.996185
1.6971E+12,acc,0.00212097,-0.00802612,-0.996948
1.6971E+12,acc,0.00390625,-0.00770569,-0.994217
1.6971E+12,acc,0.00248718,-0.00563049,-0.995972
1.6971E+12,acc,0.0040741,-0.00643921,-0.994797
1.6971E+12,acc,0.00270081,-0.00695801,-0.99646
1.6971E+12,acc,0.00190735,-0.00575256,-0.995941
1.6971E+12,acc,0.00346375,-0.00585938,-0.996597
1.6971E+12,acc,0.00309753,-0.00727844,-0.995926
1.6971E+12,acc,0.000335693,-0.00642395,-0.996796
1.6971E+12,acc,0.00244141,-0.00564575,-0.996643
1.6971E+12,acc,0.00396729,-0.00698853,-0.994949
1.6971E+12,acc,0.0037384,-0.00723267,-0.994736
1.6971E+12,acc,0.00305176,-0.00674438,-0.99646
1.6971E+12,acc,0.00242615,-0.00645447,-0.995514
1.6971E+12,acc,0.00302124,-0.00756836,-0.996277
1.6971E+12,acc,0.00378418,-0.00805664,-0.995636
1.6971E+12,acc,0.00375366,-0.00614929,-0.995316
1.6971E+12,acc,0.00296021,-0.0068512,-0.99556
1.6971E+12,acc,0.00305176,-0.00675964,-0.996185
1.6971E+12,acc,0.00244141,-0.00726318,-0.996674
1.6971E+12,acc,0.00187683,-0.00645447,-0.995865
1.6971E+12,acc,0.00259399,-0.00787354,-0.995224
1.6971E+12,acc,0.00178528,-0.00700378,-0.994476
1.6971E+12,acc,0.00300598,-0.00682068,-0.99498
1.6971E+12,acc,0.00184631,-0.00665283,-0.997284
1.6971E+12,acc,0.00311279,-0.00686646,-0.99733
1.6971E+12,acc,0.00151062,-0.00558472,-0.9953
1.6971E+12,acc,0.00314331,-0.0067749,-0.995438
1.6971E+12,acc,0.00289917,-0.00585938,-0.995041
1.6971E+12,acc,0.0014801,-0.00720215,-0.995941
1.6971E+12,acc,0.00274658,-0.00637817,-0.996124
1.6971E+12,acc,0.00393677,-0.00709534,-0.997009
1.6971E+12,acc,0.00282288,-0.00654602,-0.995392
1.6971E+12,acc,0.00233459,-0.00602722,-0.995285
1.6971E+12,acc,0.00184631,-0.0062561,-0.996094
1.6971E+12,acc,0.00312805,-0.0057373,-0.995285
1.6971E+12,acc,0.00117493,-0.00895691,-0.994675
1.6971E+12,acc,0.00366211,-0.00640869,-0.993881
1.6971E+12,acc,0.00299072,-0.00718689,-0.995804
1.6971E+12,acc,0.00270081,-0.00593567,-0.996109
1.6971E+12,acc,0.00267029,-0.00741577,-0.996155
1.6971E+12,acc,0.00256348,-0.00680542,-0.994629
1.6971E+12,acc,0.00343323,-0.00701904,-0.995758
1.6971E+12,acc,0.00268555,-0.008255,-0.99472
1.6971E+12,acc,0.0020752,-0.00753784,-0.99649
1.6971E+12,acc,0.00204468,-0.00737,-0.997574
1.6971E+12,acc,0.00352478,-0.00814819,-0.995255
1.6971E+12,acc,0.00294495,-0.00727844,-0.994949
1.6971E+12,acc,0.00219727,-0.00683594,-0.995895
1.6971E+12,acc,0.00253296,-0.00680542,-0.997131
1.6971E+12,acc,0.0281677,-0.0269928,-0.900497
1.6971E+12,acc,-0.0694122,-0.00642395,-1.16209
1.6971E+12,acc,0.039032,0.0173035,-0.917374
1.6971E+12,acc,-0.00933838,-0.00805664,-1.02701
1.6971E+12,acc,0.0039978,-0.0087738,-0.988953
1.6971E+12,acc,0.00161743,-0.00785828,-0.990799
1.6971E+12,acc,0.0043335,-0.00828552,-1.00629
1.6971E+12,acc,0.000686646,-0.011673,-0.987305
1.6971E+12,acc,-0.000488281,-0.00810242,-0.995636
1.6971E+12,acc,0.00166321,-0.00846863,-0.999222
1.6971E+12,acc,0.00108337,-0.00996399,-0.99321
1.6971E+12,acc,-0.000106812,-0.00883484,-0.996765
1.6971E+12,acc,0.00169373,-0.00869751,-0.996674
1.6971E+12,acc,-0.000259399,-0.00975037,-0.992798
1.6971E+12,acc,0.00125122,-0.00869751,-0.998795
1.6971E+12,acc,-0.000442505,-0.00839233,-0.995499
1.6971E+12,acc,0.000396729,-0.0091095,-0.993271
1.6971E+12,acc,0.000213623,-0.00856018,-0.996445
1.6971E+12,acc,0.00138855,-0.00959778,-0.994278
1.6971E+12,acc,0.00193787,-0.00907898,-0.995819
1.6971E+12,acc,0.00100708,-0.00808716,-0.998001
1.6971E+12,acc,0.000701904,-0.00959778,-0.995178
1.6971E+12,acc,0.00088501,-0.00840759,-0.996017
1.6971E+12,acc,0.00276184,-0.00848389,-0.995651
1.6971E+12,acc,0.000640869,-0.00823975,-0.995026
1.6971E+12,acc,9.16E-05,-0.00819397,-0.99762
1.6971E+12,acc,0.00196838,-0.00831604,-0.996582
1.6971E+12,acc,0.000534058,-0.00856018,-0.99556
1.6971E+12,acc,0.000686646,-0.00939941,-0.994888
1.6971E+12,acc,0.00169373,-0.0083313,-0.996735
1.6971E+12,acc,0.00050354,-0.00868225,-0.995316
1.6971E+12,acc,0.00119019,-0.00968933,-0.996429
1.6971E+12,acc,-0.000213623,-0.0102692,-0.995087
1.6971E+12,acc,0.000808716,-0.00978088,-0.995346
1.6971E+12,acc,0.00160217,-0.00938416,-0.995743
1.6971E+12,acc,0.00151062,-0.00926208,-0.99556
1.6971E+12,acc,0.000610352,-0.00909424,-0.995865
1.6971E+12,acc,0.00160217,-0.00843811,-0.99501
1.6971E+12,acc,0.00140381,-0.00718689,-0.996475
1.6971E+12,acc,0.00108337,-0.00891113,-0.995407
1.6971E+12,acc,0.000915527,-0.0102386,-0.993637
1.6971E+12,acc,0.00115967,-0.00837708,-0.995804
1.6971E+12,acc,0.00112915,-0.00892639,-0.995544
1.6971E+12,acc,0.00106812,-0.00978088,-0.994919
1.6971E+12,acc,0.0010376,-0.00709534,-0.996796
1.6971E+12,acc,0.00263977,-0.00897217,-0.996078
1.6971E+12,acc,0.00109863,-0.00787354,-0.996613
1.6971E+12,acc,0.00138855,-0.00888062,-0.996719
1.6971E+12,acc,0.00292969,-0.00958252,-0.996948
1.6971E+12,acc,0.00163269,-0.00874329,-0.997452
1.6971E+12,acc,0.000823975,-0.00827026,-0.995819
1.6971E+12,acc,0.00465393,-0.00788879,-0.991501
1.6971E+12,acc,0.00370789,-0.00491333,-0.994247
1.6971E+12,acc,0.00221252,-0.00656128,-0.996109
1.6971E+12,acc,0.00259399,-0.0067749,-0.996002
1.6971E+12,acc,0.000152588,-0.00782776,-0.996063
1.6971E+12,acc,0.00166321,-0.0080719,-0.995071
1.6971E+12,acc,0.00144958,-0.00944519,-0.994843
1.6971E+12,acc,0.00144958,-0.00761414,-0.995758
1.6971E+12,acc,0.00332642,-0.00793457,-0.996429
1.6971E+12,acc,0.00331116,-0.00718689,-0.996704
1.6971E+12,acc,0.00299072,-0.00726318,-0.995895
1.6971E+12,acc,0.0012207,-0.00886536,-0.995346
1.6971E+12,acc,0.00230408,-0.00933838,-0.995071
1.6971E+12,acc,0.00286865,-0.00738525,-0.996658
1.6971E+12,acc,0.00274658,-0.00785828,-0.995605
1.6971E+12,acc,0.00283813,-0.00720215,-0.995865
1.6971E+12,acc,0.00222778,-0.00784302,-0.997467
1.6971E+12,acc,0.00395203,-0.00668335,-0.995987
1.6971E+12,acc,0.00158691,-0.00704956,-0.995682
1.6971E+12,acc,0.00213623,-0.00888062,-0.996078
1.6971E+12,acc,0.00297546,-0.00791931,-0.995468
1.6971E+12,acc,0.0012207,-0.00849915,-0.994781
1.6971E+12,acc,0.0037384,-0.00784302,-0.995682
1.6971E+12,acc,0.0027771,-0.00617981,-0.996658
1.6971E+12,acc,0.00012207,-0.00709534,-0.995804
1.6971E+12,acc,0.00280762,-0.00765991,-0.995743
1.6971E+12,acc,0.00143433,-0.00906372,-0.995056
1.6971E+12,acc,0.00170898,-0.0085144,-0.995193
1.6971E+12,acc,0.00248718,-0.00682068,-0.997192
1.6971E+12,acc,0.00244141,-0.00750732,-0.996201
1.6971E+12,acc,0.000823975,-0.00741577,-0.995163
1.6971E+12,acc,0.000686646,-0.00836182,-0.996384
1.6971E+12,acc,0.00134277,-0.00758362,-0.996918
1.6971E+12,acc,0.00297546,-0.00808716,-0.99704
1.6971E+12,acc,0.00144958,-0.00787354,-0.996887
1.6971E+12,acc,0.00134277,-0.00840759,-0.996185
1.6971E+12,acc,0.00160217,-0.00802612,-0.996094
1.6971E+12,acc,0.00268555,-0.0078125,-0.996841
1.6971E+12,acc,0.00460815,-0.00836182,-0.996246
1.6971E+12,acc,0.00108337,-0.00843811,-0.995926
1.6971E+12,acc,0.00286865,-0.00831604,-0.994446
1.6971E+12,acc,0.000762939,-0.00868225,-0.996307
1.6971E+12,acc,0.00205994,-0.00804138,-0.995224
1.6971E+12,acc,0.00228882,-0.00622559,-0.994583
1.6971E+12,acc,0.00189209,-0.0078125,-0.994568
1.6971E+12,acc,0.00158691,-0.0067749,-0.995972
1.6971E+12,acc,0.00233459,-0.00715637,-0.995178
1.6971E+12,acc,0.00180054,-0.00814819,-0.995255
1.6971E+12,acc,0.001297,-0.00688171,-0.995743
1.6971E+12,acc,0.00231934,-0.00717163,-0.99614
1.6971E+12,acc,0.00260925,-0.00762939,-0.995499
1.6971E+12,acc,0.00193787,-0.00875854,-0.995148
1.6971E+12,acc,0.00170898,-0.00720215,-0.996002
1.6971E+12,acc,0.00396729,-0.00695801,-0.996887
1.6971E+12,acc,0.00260925,-0.00782776,-0.996567
1.6971E+12,acc,0.00367737,-0.00663757,-0.994644
1.6971E+12,acc,0.000534058,-0.00709534,-0.996323
1.6971E+12,acc,0.0122223,-0.0148773,-0.946548
1.6971E+12,acc,-0.057785,0.00331116,-1.15392
1.6971E+12,acc,0.0518494,-0.00448608,-0.852997
1.6971E+12,acc,-0.0141296,-0.00886536,-1.04701
1.6971E+12,acc,0.00299072,-0.00967407,-0.979111
1.6971E+12,acc,0.00253296,-0.0106201,-0.998108
1.6971E+12,acc,0.00325012,-0.00938416,-1.00783
1.6971E+12,acc,0.00230408,-0.0091095,-0.981888
1.6971E+12,acc,0.00317383,-0.00679016,-1.00052
1.6971E+12,acc,0.00172424,-0.00712585,-0.996155
1.6971E+12,acc,0.000152588,-0.00823975,-0.991653
1.6971E+12,acc,0.00146484,-0.00834656,-1.00012
1.6971E+12,acc,0.000457764,-0.010437,-0.994751
1.6971E+12,acc,-0.000717163,-0.00817871,-0.994064
1.6971E+12,acc,-9.16E-05,-0.0100403,-1.00012
1.6971E+12,acc,0.00123596,-0.00912476,-0.995255
1.6971E+12,acc,0.00167847,-0.0102997,-0.994659
1.6971E+12,acc,0.00202942,-0.00834656,-0.998199
1.6971E+12,acc,0.000778198,-0.00856018,-0.992798
1.6971E+12,acc,0.00198364,-0.0111237,-0.996552
1.6971E+12,acc,-0.000549316,-0.00938416,-0.996658
1.6971E+12,acc,-0.000564575,-0.0101013,-0.994949
1.6971E+12,acc,0.0010376,-0.00842285,-0.9953
1.6971E+12,acc,0.00193787,-0.00715637,-0.99704
1.6971E+12,acc,0.00120544,-0.00906372,-0.994568
1.6971E+12,acc,-0.000747681,-0.00811768,-0.996368
1.6971E+12,acc,0.000305176,-0.00978088,-0.996353
1.6971E+12,acc,-0.000228882,-0.00898743,-0.995926
1.6971E+12,acc,0.00221252,-0.00975037,-0.996445
1.6971E+12,acc,0.00291443,-0.00918579,-0.995804
1.6971E+12,acc,0.00123596,-0.00938416,-0.996078
1.6971E+12,acc,0.00115967,-0.00790405,-0.9953
1.6971E+12,acc,0.00135803,-0.00688171,-0.996078
1.6971E+12,acc,0.000350952,-0.00852966,-0.99614
1.6971E+12,acc,0.00106812,-0.00756836,-0.995361
1.6971E+12,acc,0.0019989,-0.00926208,-0.995636
1.6971E+12,acc,0.00154114,-0.00993347,-0.996796
1.6971E+12,acc,-0.000274658,-0.00880432,-0.996353
1.6971E+12,acc,0.00120544,-0.00856018,-0.9953
1.6971E+12,acc,0.0014801,-0.00898743,-0.995544
1.6971E+12,acc,0.00196838,-0.00837708,-0.994659
1.6971E+12,acc,0.00134277,-0.0102386,-0.995255
1.6971E+12,acc,0.000930786,-0.0087738,-0.996399
1.6971E+12,acc,0.00128174,-0.009552,-0.995819
1.6971E+12,acc,0.000915527,-0.00819397,-0.995407
1.6971E+12,acc,0.000946045,-0.00805664,-0.995895
1.6971E+12,acc,0.00132751,-0.00808716,-0.996185
1.6971E+12,acc,0.000167847,-0.00804138,-0.996887
1.6971E+12,acc,-0.000305176,-0.00831604,-0.996567
1.6971E+12,acc,0.00260925,-0.00875854,-0.995026
1.6971E+12,acc,-0.000183105,-0.00991821,-0.99527
1.6971E+12,acc,0.000259399,-0.00978088,-0.996109
1.6971E+12,acc,-9.16E-05,-0.00906372,-0.997391
1.6971E+12,acc,-0.00012207,-0.00952148,-0.998611
1.6971E+12,acc,0.00283813,-0.00802612,-0.996078
1.6971E+12,acc,0.00619507,0.000564575,-0.990051
1.6971E+12,acc,-0.00062561,-0.0149231,-0.992844
1.6971E+12,acc,0.00180054,-0.00610352,-0.996643
1.6971E+12,acc,0.00170898,-0.00860596,-0.996719
1.6971E+12,acc,0.0037384,-0.00846863,-0.99649
1.6971E+12,acc,0.00344849,-0.00798035,-0.99646
1.6971E+12,acc,0.00180054,-0.00808716,-0.994919
1.6971E+12,acc,0.00257874,-0.00758362,-0.994293
1.6971E+12,acc,0.00228882,-0.00715637,-0.994873
1.6971E+12,acc,0.00234985,-0.00842285,-0.996384
1.6971E+12,acc,0.00230408,-0.008255,-0.996964
1.6971E+12,acc,0.00271606,-0.00775146,-0.997238
1.6971E+12,acc,0.00236511,-0.00758362,-0.995697
1.6971E+12,acc,0.00297546,-0.00732422,-0.995911
1.6971E+12,acc,0.000808716,-0.00767517,-0.994476
1.6971E+12,acc,0.00222778,-0.00717163,-0.996506
1.6971E+12,acc,0.00241089,-0.00813293,-0.996323
1.6971E+12,acc,0.00146484,-0.00845337,-0.995697
1.6971E+12,acc,0.00315857,-0.00788879,-0.996292
1.6971E+12,acc,0.00302124,-0.00875854,-0.994568
1.6971E+12,acc,0.00234985,-0.00917053,-0.994156
1.6971E+12,acc,0.00178528,-0.00683594,-0.996445
1.6971E+12,acc,0.00108337,-0.00749207,-0.99646
1.6971E+12,acc,0.00138855,-0.00721741,-0.995804
1.6971E+12,acc,0.00088501,-0.008255,-0.996414
1.6971E+12,acc,0.001297,-0.00714111,-0.995117
1.6971E+12,acc,0.00393677,-0.00788879,-0.9953
1.6971E+12,acc,0.00259399,-0.00827026,-0.99585
1.6971E+12,acc,0.00219727,-0.00881958,-0.99411
1.6971E+12,acc,0.00358582,-0.00898743,-0.99501
1.6971E+12,acc,0.0017395,-0.00697327,-0.995026
1.6971E+12,acc,0.00317383,-0.00727844,-0.994934
1.6971E+12,acc,0.00109863,-0.00723267,-0.996399
1.6971E+12,acc,0.00311279,-0.00691223,-0.99704
1.6971E+12,acc,0.00189209,-0.00881958,-0.996414
1.6971E+12,acc,0.00244141,-0.00785828,-0.99588
1.6971E+12,acc,0.00131226,-0.00798035,-0.996414
1.6971E+12,acc,0.00141907,-0.00671387,-0.996292
1.6971E+12,acc,0.0015564,-0.00784302,-0.994415
1.6971E+12,acc,0.00135803,-0.00700378,-0.997055
1.6971E+12,acc,0.00346375,-0.00730896,-0.995346
1.6971E+12,acc,0.00375366,-0.0078125,-0.995041
1.6971E+12,acc,0.00164795,-0.00869751,-0.996735
1.6971E+12,acc,0.00119019,-0.00714111,-0.996048
1.6971E+12,acc,0.00151062,-0.00868225,-0.99501
1.6971E+12,acc,0.0017395,-0.00758362,-0.996033
1.6971E+12,acc,0.000762939,-0.00695801,-0.996918
1.6971E+12,acc,0.00216675,-0.00802612,-0.995239
1.6971E+12,acc,0.00465393,-0.00738525,-0.997101
1.6971E+12,acc,0.00187683,-0.00764465,-0.995239
1.6971E+12,acc,0.00172424,-0.00872803,-0.993759
1.6971E+12,acc,0.00248718,-0.00720215,-0.993408
1.6971E+12,acc,0.022522,-0.0110474,-0.962555
1.6971E+12,acc,-0.0179901,-0.0121765,-0.96167
1.6971E+12,acc,0.0253143,-0.00263977,-1.06747
1.6971E+12,acc,-0.011795,-0.0141602,-0.989487
1.6971E+12,acc,0.00604248,-0.00914001,-1.01425
1.6971E+12,acc,-0.000534058,-0.0109863,-0.988419
1.6971E+12,acc,-0.000259399,-0.00993347,-0.988388
1.6971E+12,acc,0.000473022,-0.00978088,-1.00322
1.6971E+12,acc,4.58E-05,-0.0090332,-0.987961
1.6971E+12,acc,0.00178528,-0.00756836,-0.996628
1.6971E+12,acc,0.000167847,-0.00878906,-0.999939
1.6971E+12,acc,-6.10E-05,-0.00950623,-0.989761
1.6971E+12,acc,1.53E-05,-0.00840759,-1.00017
1.6971E+12,acc,0.000534058,-0.00991821,-0.996613
1.6971E+12,acc,0.00209045,-0.00932312,-0.994797
1.6971E+12,acc,0.00100708,-0.0102997,-0.996399
1.6971E+12,acc,0.000686646,-0.009552,-0.996353
1.6971E+12,acc,0.000991821,-0.00921631,-0.994095
1.6971E+12,acc,0.00128174,-0.00965881,-0.997437
1.6971E+12,acc,0.000701904,-0.00912476,-0.995743
1.6971E+12,acc,0.00210571,-0.00967407,-0.997162
1.6971E+12,acc,-0.0015564,-0.00747681,-0.996567
1.6971E+12,acc,-0.00134277,-0.00900269,-0.996414
1.6971E+12,acc,-0.000839233,-0.00971985,-0.997147
1.6971E+12,acc,0.000747681,-0.010376,-0.995636
1.6971E+12,acc,-0.000518799,-0.0103912,-0.996521
1.6971E+12,acc,0.00108337,-0.00854492,-0.996063
1.6971E+12,acc,0.00213623,-0.00917053,-0.997086
1.6971E+12,acc,0.00132751,-0.00881958,-0.994659
1.6971E+12,acc,0.00160217,-0.00985718,-0.99707
1.6971E+12,acc,0.00221252,-0.00982666,-0.995041
1.6971E+12,acc,0.000183105,-0.00819397,-0.996597
1.6971E+12,acc,0.00062561,-0.0107117,-0.996216
1.6971E+12,acc,0.00152588,-0.00849915,-0.994858
1.6971E+12,acc,0.00260925,-0.00845337,-0.99527
1.6971E+12,acc,0.000656128,-0.00779724,-0.99614
1.6971E+12,acc,0.00138855,-0.00901794,-0.994919
1.6971E+12,acc,0.00234985,-0.00759888,-0.995407
1.6971E+12,acc,0.00050354,-0.0091095,-0.998077
1.6971E+12,acc,0.000335693,-0.011322,-0.995392
1.6971E+12,acc,-0.000106812,-0.0098877,-0.996033
1.6971E+12,acc,0.000610352,-0.00810242,-0.996658
1.6971E+12,acc,0.00149536,-0.00837708,-0.996979
1.6971E+12,acc,0.0018158,-0.00798035,-0.996826
1.6971E+12,acc,0.00111389,-0.00822449,-0.996933
1.6971E+12,acc,0.001297,-0.00769043,-0.997787
1.6971E+12,acc,0.000259399,-0.0092926,-0.995453
